class,cost,ctmi,crv_arc,crv_plane,crv_pro,diss_a,rough_a,slp_d,sp_a
wet,93.3823013,11.1806002,0.125461,0.100339,-0.0251218,0.0957191,1.61964,1.02956,-1.6273299
wet,60.2145004,19.7535992,-1.3381,-0.982647,0.355454,0.0147831,2.07359,0.549637,-3.7313199
wet,89.0988998,11.1273003,-0.292592,-0.0802375,0.212354,0.0760853,1.71409,0.732995,-2.17975
wet,92.7200012,8.9372301,-0.459874,-0.0707797,0.389094,0.174092,1.48807,0.903396,-1.70593
wet,0,8.0057001,-1.6724401,-0.51635,1.15609,0.0828168,2.1730101,4.0068598,-4.7408299
wet,41.8378983,9.1091995,-0.12531,-0.183698,-0.0583879,0.236158,2.0825901,3.60868,-2.9797101
wet,131.0720062,6.9088702,-0.777859,-0.0131315,0.764728,0.212517,2.1317501,6.8352299,-3.01706
wet,106.9440002,8.3490601,-0.163213,0.0051039,0.168316,0.207188,1.99547,4.06039,-2.41554
wet,133.5749969,7.37361,1.3379101,1.1803401,-0.157578,0.159477,3.0562601,12.7314997,-3.74576
wet,0,9.7582598,-0.33445,0.0104664,0.344916,0.124848,1.8963,0.495405,-3.36255
wet,50.1966019,9.3470497,0.376308,0,-0.376308,0.395459,1.80812,0.899471,-1.7214
wet,20.9477005,10.309,0,0,0,0.293126,2.05674,0,-3.4661901
wet,21.1189995,11.4104004,0,0,0,0.353184,2.0198901,0.0380879,-3.1384001
wet,24.7038002,14.2814999,-0.125461,0,0.125461,0.018334,2.3313701,0.545748,-5.2003598
wet,47.7994003,7.5991802,-0.041745,0.106233,0.147978,0.118356,2.84813,1.72132,-6.5035501
wet,33.2961006,7.0426402,0.209177,0.17384,-0.0353376,0.109406,2.92822,1.50164,-7.1301498
wet,21.8220997,9.7808599,0.0417827,0,-0.0417827,0.173784,2.5120399,0.194311,-5.0717201
wet,0.514495,13.6611004,0,0,0,0,1.15222,0.114332,-0.965622
wet,0,12.3267002,0,0,0,0,1.21137,0.0380879,-0.909203
wet,0,13.7428999,0,0,0,0,0.879518,0,-0.596886
wet,33.8368988,6.6343598,0.350914,0.295011,-0.0559031,0.193633,1.75115,2.2581601,-3.4956999
wet,20.6273003,7.1215801,-0.0837161,0.52778,0.611496,0.0540007,2.16289,2.7737801,-4.7322602
wet,33.1819992,7.6286898,0.292667,0.167282,-0.125386,0.117901,2.3489399,3.3397501,-5.0980101
wet,5.5408201,19.9214001,-0.0836408,-0.219519,-0.135879,0.0252666,1.76983,0.205166,-3.85309
wet,63.7069016,6.8642402,-2.0067799,-0.149442,1.85733,0.176246,1.39213,5.3701701,-1.74709
wet,79.2080994,10.3687,-0.459874,-0.16008,0.299794,0.084643,1.72984,3.8141501,-3.0455
wet,0,20.1532993,-2.50877,-0.52457,1.9842,0.0382842,1.61393,1.73807,-2.92593
wet,34.0096016,5.58954,3.14414,1.14226,-2.0018799,0.325585,1.9250799,6.4059901,-3.1196101
wet,22.1749992,7.59165,0.0501845,0.0501738,-0.0000106,0.254684,1.82614,2.6004801,-3.3306
wet,0,14.9805002,-2.8680501,-0.564014,2.30404,0.0675171,2.1447201,4.6820002,-6.6989002
wet,27.3661003,16.3491001,-0.330494,-0.0754272,0.255067,0.0471599,2.4602499,1.25488,-6.8500199
wet,116.2910004,5.8228598,0.0663851,0.22833,0.161945,0.29483,2.0116999,5.0730801,-2.59747
wet,5.3495798,23.6284008,-0.204882,-0.0912225,0.11366,0.0925722,1.28491,0.524637,-1.89583
wet,8.7981901,7.4556899,0.167206,0.0202478,-0.146958,0.140164,1.86215,1.1077501,-3.4090099
wet,0,18.7329998,-0.543816,0.18739,0.731205,0.0797754,1.77237,2.33483,-3.7003901
wet,1.60444,11.0021,0,0,0,0.0499271,1.30661,0,-1.86137
wet,7.9310398,19.2308006,0.0586239,0.0746045,0.0159806,0.148889,1.00441,1.1747299,-0.964996
wet,0,20.0277004,0,0,0,0.201349,1.402,0.0381222,-2.5544
wet,33.9356995,10.7011003,-0.300655,-0.194908,0.105747,0.134872,1.21209,0.735442,-1.2286201
wet,9.2880096,9.1581202,-0.0586239,0.0058437,0.0644676,0.113457,1.40396,0.181101,-2.0146599
wet,120.6660004,6.0591602,0.769721,0.307682,-0.462039,0.241616,1.53913,4.0093498,-0.896179
wet,22.5811996,6.8934598,1.01597,0.238147,-0.777824,0.092924,2.0334001,1.80047,-2.87082
wet,18.0631008,9.1289597,0.171878,0.0036471,-0.168231,0.33573,1.06438,0.932221,-0.922836
wet,49.5094986,9.04842,-0.0251676,-0.0346642,-0.0094966,0.304205,1.05634,1.41441,-0.90419
wet,127.7710037,5.8283801,-1.99389,0.0678222,2.0617099,0.192538,2.26478,14.8345003,-2.1912799
wet,0,14.7189999,-0.543665,-0.290535,0.25313,0.0360383,2.10164,1.86019,-6.1338801
wet,104.6149979,6.3863602,0.125687,0.0879441,-0.0377431,0.19439,2.14732,2.8927801,-4.1704898
wet,13.5510998,12.9527998,-0.668975,0,0.668975,0,2.1816599,1.61667,-6.4552798
wet,97.7090988,8.4179602,0.0253183,0.0358215,0.0105032,0.239184,1.4422899,0.759231,-1.16484
wet,11.0592003,6.8852901,0.100821,0.157081,0.05626,0.187781,1.1423,1.84313,-1.26038
wet,14.2449999,12.7898998,-0.309395,-0.397299,-0.0879036,0.2031,1.09699,1.22695,-1.3688999
wet,0,8.1944399,-0.146409,0.0151479,0.161557,0.19845,1.14688,0.949362,-1.32248
wet,23.8535995,8.1981602,-0.0288598,-0.0231,0.0057599,0.195471,1.36383,0.472953,-1.33417
wet,25.3728008,10.1126003,-1.04521,-0.603348,0.44186,0.195792,1.31973,0.488084,-1.2448601
wet,180.5420074,7.7536898,0.167583,0.0901089,-0.077474,0.20899,2.0571899,2.94806,-1.88026
wet,105.5490036,7.5408301,0.0498831,0.048156,-0.001727,0.29392,1.5557899,1.82468,-0.839233
wet,35.5980988,7.6328301,-0.0416697,0.0622795,0.103949,0.0942406,1.94736,1.66439,-4.0594902
wet,30.2488003,8.5068798,-1.00324,-0.154501,0.848736,0.0652482,2.2578399,3.8150799,-5.36415
wet,15.6983004,8.1324501,0,0.114968,0.114968,0.0630423,1.95445,2.17278,-4.5016899
wet,0,6.9994898,-0.334563,0.0004695,0.335033,0.100878,2.1803899,1.56782,-4.7470398
wet,4.84126,11.0021,0.129153,0.175679,0.0465259,0.0387494,1.51835,0.564121,-2.2386899
wet,15.4547005,8.0282097,-1.06601,-0.235895,0.83011,0.0770459,1.1108201,2.8026199,-1.0230401
wet,181.8970032,6.32581,-0.744026,0.0411181,0.785144,0.227142,2.2978101,15.0256004,-1.23593
wet,0,14.9818001,0,0,0,0,1.47901,0,-2.13182
wet,0,12.6486998,-0.551878,0.0051826,0.557061,0.0018548,1.61423,1.2986701,-2.645
wet,61.5722008,10.3327999,-0.0544795,-0.0602532,-0.0057737,0.12139,1.88309,2.01317,-2.6300199
wet,27.1306,7.4038801,0.209027,0,-0.209027,0.149991,2.62377,1.0464799,-7.5135298
wet,2.3350799,11.7139997,-0.196593,-0.0928063,0.103787,0.0467529,1.28312,0.421714,-1.58278
wet,0,9.1105604,-0.200889,-0.429657,-0.228769,0.126856,1.69978,1.3292201,-2.2396901
wet,8.7769499,7.2477298,0.134051,0.170802,0.0367505,0.203855,1.23938,1.22328,-1.14952
wet,6.8544798,11.0460997,-0.250922,-0.0815148,0.169407,0.0779044,1.67532,0.832345,-2.9159901
wet,0,9.2188797,0.0834901,0.0835428,0.0000528,0.0761204,1.48825,0.194331,-2.7695601
wet,0,10.7876997,-0.250998,-0.0753946,0.175603,0.0549739,1.4714299,0.596409,-2.7321501
wet,27.8535004,8.5735102,0.209177,0.190512,-0.0186654,0.0978729,1.92291,4.1610999,-3.6348901
wet,61.7052994,7.80474,0.292893,0.167432,-0.125461,0.182907,1.94076,2.1019101,-3.3313899
wet,16.6651993,9.7968702,-0.16698,0.0046461,0.171626,0.111306,2.1522501,2.2934799,-4.4758902
wet,12.2740002,8.2960396,-0.179865,-0.0709221,0.108943,0.0926611,2.19961,1.2863801,-4.9344902
wet,22.1408997,12.0408001,0.643582,0.222873,-0.420709,0.145485,2.2621601,2.4115601,-4.9885898
wet,24.1966,14.3587999,-0.334714,-0.157079,0.177635,0.033403,2.4542401,1.11102,-5.24965
wet,0.555147,20.9993,0,0,0,0.0047568,1.7227,0.0852438,-3.26033
wet,0,11.6952,0,0,0,0.0051259,1.65321,0.120488,-2.9372399
wet,0,11.6952,0,0,0,0.0098299,1.7647001,0.0533024,-2.7267301
wet,30.4540005,8.4342604,-0.242483,-0.0902709,0.152212,0.227338,1.46264,0.746957,-1.65312
wet,0,11.6952,0.104513,0.0594968,-0.0450164,0.0481386,1.35461,0.0771025,-1.76888
wet,54.4313011,10.6992998,-0.0005275,0.0175037,0.0180312,0.219047,1.39903,1.31829,-1.20801
wet,22.2049007,7.9861498,0.075126,0.0392987,-0.0358273,0.449411,0.948736,0.584638,-0.240326
wet,7.07516,9.2091904,0.0208725,0.0228844,0.0020119,0.332753,0.966294,0.172085,-0.360931
wet,39.8167992,11.7549,0.0168035,0.015939,-0.0008645,0.198853,1.4612401,1.25474,-1.03374
wet,30.6142006,12.1322002,0.0083641,0.0059406,-0.0024235,0.169546,1.42061,1.23054,-1.11307
wet,207.2539978,6.2057199,0,0.072795,0.072795,0.180311,2.4070201,3.46421,-3.74512
wet,40.0415001,7.8382902,0.334186,0.347597,0.0134107,0.177478,1.65371,0.677792,-1.7164299
wet,82.0050964,6.8607702,0.116946,0.0745769,-0.0423695,0.1731,1.72927,1.80098,-1.53378
wet,75.0944977,9.7589197,0.0668373,0.0843563,0.0175191,0.206303,1.58109,1.6878099,-1.26999
wet,13.8676004,10.5787001,0.0039183,0.0125057,0.0085874,0.218445,1.16351,0.743733,-1.17744
wet,0,13.0150003,-0.0709816,0.0091739,0.0801555,0.149578,1.18828,0.160752,-1.43979
wet,8.4726496,11.6618996,-0.146334,-0.0384491,0.107885,0.142436,1.17287,0.429487,-1.15825
wet,4.0121498,9.5514097,-0.279707,-0.073256,0.206451,0.310554,0.940276,0.492456,-0.882599
wet,11.5262003,7.4973502,0.297113,0.144836,-0.152278,0.13671,1.07894,1.29575,-0.759766
wet,0,18.2994003,-0.543477,0.120713,0.66419,0.0747835,2.8038299,1.79432,-9.10567
wet,43.4779015,6.7213402,0.460062,0.301917,-0.158144,0.126553,2.6672599,2.0702,-8.4676104
wet,15.2360001,6.78863,0.376308,0.103391,-0.272917,0.11653,2.6933701,2.2539899,-8.6779299
wet,0.131014,13.5277996,-0.0084394,0,0.0084394,0.0704128,0.790688,0.0291143,-0.571198
wet,7.0660601,8.9345703,0.0087408,0.0520771,0.0433362,0.241039,0.903217,0.226468,-0.634796
wet,0,17.2276001,0,0,0,0.0301281,0.807977,0.0190955,-0.639145
wet,0.659306,19.6219997,-0.0250169,0,0.0250169,0.0791182,1.27284,0.146512,-1.4013799
wet,53.3462982,8.2524595,-0.0504105,-0.100592,-0.0501812,0.170694,1.36128,2.2386999,-0.955215
wet,107.9509964,8.8679895,-0.267349,-0.0226439,0.244705,0.116582,1.49872,0.968153,-1.51007
wet,13.6469002,8.8679104,-0.158917,0.0078998,0.166817,0.126195,1.30168,1.58997,-1.41382
wet,72.466301,7.75279,-0.497323,-0.088468,0.408856,0.217198,1.52865,2.9507101,-1.31734
wet,0,16.4754009,-1.02019,-0.809533,0.210658,0.0250793,1.325,1.28482,-2.1131699
wet,0,15.1443005,-0.447817,-0.171129,0.276688,0.082918,1.57941,0.8461,-2.49242
wet,113.2639999,8.5580597,0.0207218,0.0313015,0.0105796,0.20435,1.70386,0.330005,-2.3347199
wet,142.802002,5.4762998,2.71772,0.854001,-1.8637201,0.184216,3.1772299,14.0949001,-4.9065599
wet,6.4219799,11.3799,-0.0962246,-0.0802104,0.0160141,0.266938,0.740529,0.667542,-0.366043
wet,46.9061012,16.5543995,-0.234119,-0.107653,0.126466,0.334835,1.41912,0.349283,-2.2672701
wet,0,16.1424999,-1.8355,-0.744916,1.09058,0.0377333,2.3802099,1.9927599,-7.7888298
wet,27.9713993,19.5879993,-0.367793,-0.330831,0.0369627,0.0819578,1.9563299,0.712971,-4.9967299
wet,21.7243996,8.8336601,0.894504,0.497484,-0.39702,0.084748,2.15096,1.26165,-5.3183899
wet,38.8028984,8.5036497,-0.13797,-0.0469194,0.0910502,0.210598,1.47771,2.78549,-2.16469
wet,23.9493999,7.5676198,0.0752013,0.0744248,-0.0007765,0.190394,1.4729199,3.5495601,-2.2112401
wet,31.4206009,6.7371802,0.250809,0.170673,-0.0801362,0.207416,1.8102601,2.03771,-2.24683
wet,116.5790024,6.9384398,0.167357,0.14671,-0.020647,0.442219,1.92366,1.6664701,-0.0560532
wet,84.4134979,6.18361,0.844094,0.50901,-0.335083,0.2886,1.91404,3.54145,-2.3310499
wet,67.1672974,9.2452297,-0.0380528,0.015755,0.0538078,0.218247,1.57604,1.49361,-1.27074
wet,39.1565018,12.4559002,-1.00331,-0.792661,0.210651,0.0618247,2.1194699,2.16241,-3.8899701
wet,53.8847008,11.5445995,-0.141888,-0.158815,-0.0169271,0.265996,1.87903,0.86588,-2.4717901
wet,99.4400024,7.20502,0.271493,0.161519,-0.109974,0.499597,1.4044501,1.27665,-0.304031
wet,19.3358994,11.2097998,-0.919672,-0.341872,0.5778,0.0430417,0.975706,2.75525,-1.47034
wet,2.6092601,19.9610004,-0.192449,0.0159839,0.208433,0.0467974,1.79142,0.501023,-3.09077
wet,35.0119019,9.8060198,-0.0462662,0.0334854,0.0797515,0.14406,1.81089,1.89415,-2.1669199
wet,35.1791992,9.6093998,-0.29278,-0.191232,0.101548,0.12599,1.80955,1.80525,-2.20805
wet,38.0886002,6.4219499,0.576745,0.267186,-0.309559,0.138636,2.0071499,5.5703702,-2.5124099
wet,22.8981991,6.3155899,0.158691,0.122214,-0.0364769,0.165443,2.0566101,3.1045201,-2.62625
wet,77.4749985,9.44065,-0.011981,-0.0685798,-0.0565989,0.307891,1.4436001,0.682608,-1.02902
wet,69.2714996,6.3734899,0.451585,0.233774,-0.217811,0.312802,1.36737,2.9301901,-0.757996
wet,249.0180054,8.2360497,-0.0293119,-0.0423415,-0.0130296,0.189545,2.4486499,3.63814,-2.63028
wet,41.1811981,11.2340002,-0.0545549,-0.0314453,0.0231096,0.22032,1.2094001,1.3856,-1.0602601
wet,122.1320038,7.90277,-0.0169542,-0.0059373,0.0110169,0.22319,1.89604,2.5403399,-1.6267101
wet,0,11.4076004,0,0,0,0.0701497,1.61598,0,-2.0023999
wet,51.1152992,7.43364,-0.041745,0.0394933,0.0812383,0.207546,1.45911,2.0309601,-0.809814
wet,77.7427979,7.3209801,0.209102,0.147976,-0.0611262,0.368119,1.47407,1.13691,-0.39106
wet,0,10.309,0,0,0,0.145273,2.00073,0,-3.0413001
wet,8.8210602,8.2137403,0.664831,0.267189,-0.397642,0.130923,1.33526,1.37492,-2.7413599
wet,0,12.8739004,0,0,0,0,1.49315,0,-2.02176
wet,43.5209007,7.24124,0.0421218,0.0845704,0.0424486,0.225767,1.8879,1.30225,-2.48123
wet,12.4193001,23.4955006,0.12516,0.116907,-0.0082523,0.0699767,1.34875,2.5040801,-2.17677
wet,0,12.6623001,-1.12885,-0.822809,0.30604,0,1.65136,0.952797,-3.52319
wet,37.9734001,6.67343,0.292592,0.158064,-0.134528,0.211551,1.96576,2.17171,-1.724
wet,263.8580017,8.6561604,-0.167055,-0.18257,-0.0155141,0.241639,2.58775,7.7312198,-3.57796
wet,23.2371998,5.9465599,1.5467499,0.768968,-0.777783,0.0744216,2.74231,4.4853501,-6.9720302
wet,95.4975967,8.3499603,-0.33445,0.0229765,0.357426,0.213905,1.93538,5.6703701,-1.77406
wet,0,20.1205997,-2.2577701,-0.959334,1.29844,0.0079429,2.25913,0.71609,-6.66432
wet,36.8544998,6.5404501,0.376157,0.179634,-0.196524,0.156998,2.1757901,2.8548999,-5.2241702
wet,84.7369003,12.8999004,-0.418279,-0.409793,0.0084862,0.10195,2.1213,0.777227,-4.7648301
wet,20.8141003,7.0212998,-0.041745,0.259835,0.30158,0.151905,1.44573,1.57876,-1.66127
wet,0,18.7714996,-1.85667,-1.15236,0.704317,0.163191,1.38254,1.54606,-1.83478
wet,0,27.4493999,0,0,0,0,3.3291199,0,-9.0482101
wet,0,12.9759998,-0.484664,-0.23628,0.248384,0.0356939,2.1737199,2.18767,-5.6465101
wet,214.6159973,7.0418701,-0.0666866,-0.193722,-0.127035,0.27719,2.47633,7.4730101,-3.1198699
wet,0,13.4443998,0,0,0,0.0009425,1.92893,0,-3.31039
wet,0,10.309,0,0,0,0.0604052,2.33357,0,-4.0476699
wet,42.2126007,10.3759003,0.0082887,0.310474,0.302185,0.027566,3.8868501,5.2180901,-20.0848999
wet,31.9428997,6.5936899,0.71057,0.309238,-0.401332,0.0818089,3.69469,2.3517799,-16.4433002
wet,166.9759979,11.1689997,-0.560393,-0.359149,0.201244,0.248472,1.2998101,2.1637199,-1.58894
wet,14.2537003,7.3786602,0.627193,0.321169,-0.306024,0.0918409,2.5599201,1.0732,-6.2176199
wet,0,13.5277996,0,0,0,0.005247,2.8180399,0,-6.2157898
wet,0.171395,13.6077003,0,0,0,0.140907,1.74614,0.0380879,-2.26109
wet,195.1670074,6.0496602,-2.29967,0,2.29967,0.167204,2.83236,19.4836998,-7.0781898
wet,97.6584015,5.53898,-0.125235,0.148622,0.273857,0.106719,3.1219299,13.2697001,-8.7089195
wet,66.9335022,8.03269,1.63069,0.376941,-1.25375,0.159201,2.7215099,9.4019003,-7.6721601
wet,0,15.4268999,0,0,0,0.0026524,3.65798,0,-10.7819996
wet,0.24239,10.7173004,0,0,0,0.217974,2.2979,0.0380879,-4.3534799
wet,136.1970062,10.9948997,0.208951,-0.167724,-0.376676,0.342615,1.86216,1.92811,-1.89202
wet,69.8457031,8.0668402,-0.0000377,0.0080029,0.0080405,0.206852,1.71208,2.1563201,-2.6003301
wet,0,20.0995007,-0.209064,0.0098376,0.218902,0,2.6691101,0.582996,-8.3357496
wet,55.7463989,7.8126001,-0.0836408,0.0250888,0.10873,0.0870525,2.39518,0.695428,-5.8535199
wet,0,19.7457008,-0.836257,-0.162135,0.674122,0.0055839,2.25191,1.7078201,-6.08991
wet,4.842,18.1072998,-0.459874,0.0159055,0.475779,0.0618285,2.12323,0.4955,-5.2006798
wet,54.9548988,6.9565101,-0.71072,-0.510054,0.200666,0.151661,2.4009099,1.63664,-5.55761
wet,0,10.5496998,-0.229899,-0.134164,0.0957349,0.202466,2.3989401,0.945707,-4.3184199
wet,51.924099,5.96983,1.17063,0.0626728,-1.10796,0.135129,2.4321201,4.7606602,-6.61971
wet,340.4360046,6.6150498,0.209064,-0.240998,-0.450062,0.332998,2.9407699,15.7171001,-2.9312699
wet,0,14.8112001,-0.543477,-0.165234,0.378243,0.0739653,1.88302,1.37396,-3.3422301
wet,0,8.2269001,-0.0418581,0.14035,0.182208,0.116667,2.1623001,2.7801299,-3.9559901
wet,843.7529907,5.5665102,0.794399,0.630938,-0.163461,0.218596,5.0300102,34.5391006,-9.0721798
wet,238.904007,7.5647202,-0.167169,-0.0588158,0.108353,0.185187,2.71157,4.4465499,-3.1856599
wet,23.6772003,7.2244701,0.284303,0.191215,-0.0930886,0.0347654,3.39748,3.3831501,-10.3488998
wet,34.6315994,7.4362702,0.267575,0.0719801,-0.195595,0.217794,2.5493901,1.01314,-5.8029599
wet,118.3199997,7.76544,-0.752579,-0.10858,0.643998,0.0930976,2.7516799,10.1007004,-5.0126901
wet,94.1958008,6.31499,0.543552,0.286755,-0.256797,0.298325,1.73551,3.10638,-0.959511
wet,74.7876968,6.7800102,0.29263,-0.0326036,-0.325233,0.120411,2.8263299,3.9001501,-4.5351901
wet,80.9841995,7.9362898,-0.20914,0.0527122,0.261852,0.199997,2.4596901,0.614525,-4.7586699
wet,0,17.2350998,-4.26474,-1.0862,3.17853,0.0823167,2.6794901,3.3599501,-8.2801399
wet,118.8499985,9.2957802,-0.041745,-0.110839,-0.0690941,0.228432,2.5072501,4.4099698,-6.2769098
wet,9.2953501,14.0808001,-0.459798,-0.289233,0.170565,0.216929,2.3655601,1.73772,-6.48599
wet,18.0214005,8.1574402,-0.543514,-0.0993735,0.444141,0.150146,2.42892,3.81422,-6.3206701
wet,24.9137001,7.95014,-0.0418957,-0.0115475,0.0303482,0.036911,2.3041799,1.88197,-3.83266
wet,12.4626999,8.4667797,0.501732,0.150507,-0.351224,0.0520226,1.32592,0.983523,-1.43853
wet,0,12.1007004,0,0,0,0,1.1987799,0,-1.37349
wet,0,21.4916992,0,0,0,0,1.02824,0,-1.23042
wet,26.4456005,6.8646102,0.125499,0.44279,0.317291,0.131927,1.19524,4.2277298,-0.605133
wet,79.1987991,6.8165498,0.585372,0.117637,-0.467736,0.374688,2.1498899,1.88234,-4.16013
wet,86.8934021,6.3706899,-0.0417074,0.0608525,0.10256,0.0656795,2.3039801,2.93837,-2.84554
wet,118.1969986,8.30968,-0.0418204,0,0.0418204,0.276765,1.68497,1.26896,-0.957375
wet,55.5973015,7.0556998,1.25431,0.960068,-0.294242,0.344748,2.22082,1.48216,-0.903732
wet,3.21907,20.2509995,-0.668975,-0.501967,0.167009,0.0063294,1.56148,0.10785,-2.6475201
wet,23.6804008,8.3683596,0.0834901,0.0829759,-0.0005141,0.106088,1.65579,1.59536,-1.9233299
wet,9.1581202,9.1993599,-0.209215,-0.167357,0.0418581,0.0583286,1.64632,1.5636801,-2.1704299
wet,0,19.1744995,-1.50512,0.0470404,1.55216,0.0525515,1.91405,0.274892,-2.8586299
wet,74.9536972,7.0146599,0.752654,0.12257,-0.630084,0.292453,2.2382901,7.6767502,-1.70889
wet,0,11.6820002,-0.167244,0,0.167244,0,1.94455,0.375347,-2.5736899
wet,1.54347,10.7166004,0,0,0,0,1.89448,0.342993,-2.4614601
wet,0,13.6750002,-0.627155,-0.352911,0.274244,0.0700786,2.4122701,4.1282902,-7.5755401
wet,96.1362991,5.45894,4.9753799,1.22192,-3.7534599,0.491095,1.55109,7.2796602,1.20006
wet,11.5098,20.9501991,0.0417074,-0.250922,-0.29263,0.0363264,2.65764,0.5013,-6.0648699
wet,75.0084,8.7784901,-0.041745,-0.0223762,0.0193689,0.509607,1.58104,1.05878,-0.182785
wet,0,12.1007004,0,0,0,0,3.15488,0,-8.0721302
wet,0,8.3875399,-0.459874,-0.0585185,0.401355,0.0016086,3.39025,1.17393,-9.3434801
wet,42.3103981,6.0344901,0.459798,0.239563,-0.220235,0.227461,1.33663,4.1091399,-0.715004
wet,85.8920975,7.5082598,0.543552,0.393419,-0.150133,0.500703,1.9368,0.942782,0.346413
wet,52.1072006,7.1358099,0.209102,0.163735,-0.0453665,0.167852,2.4592299,1.3681,-2.3076999
wet,84.0269012,7.0215302,0.125537,0.124525,-0.0010115,0.247205,2.0255201,1.53365,-1.29812
wet,14.9478998,13.2524004,-1.3379101,-0.114144,1.22377,0,1.85385,3.1693001,-2.1384101
wet,0,13.0170002,0,0,0,0,2.3898201,0,-4.8067498
wet,34.0299988,6.5855999,0.501769,0.112691,-0.389078,0.147665,2.60377,4.7336202,-4.9816399
wet,35.0670013,6.1242099,1.46341,0.961696,-0.501716,0.0254374,3.6036699,3.75758,-9.9258003
wet,0,6.7406301,-0.836295,0.543836,1.3801301,0.0721275,3.0357499,6.4543099,-8.0431299
wet,26.4454994,7.2497902,0.0836408,0.0211347,-0.062506,0.214258,1.0481,2.4404399,-0.74334
wet,79.1685028,7.7666602,0.376346,0.250922,-0.125423,0.27548,1.6336401,2.18343,-0.979584
wet,51.4300003,7.0845199,0.292667,0.0911325,-0.201535,0.570901,0.913965,2.87834,-0.0225067
wet,0,12.8275995,-0.209027,0.0167136,0.22574,0.154911,0.909062,0.538944,-0.996292
wet,19.8708,9.1536102,-0.209102,-0.0049289,0.204173,0.413003,0.745129,0.545743,-0.266525
wet,12.3926001,8.0624504,0.376308,0,-0.376308,0.371897,0.907269,1.08329,-0.252319
wet,82.2341995,11.1046,0.125348,0.0445481,-0.0808,0.364076,1.16699,1.73183,-0.507103
wet,60.1110001,11.9348001,-0.167244,-0.0449251,0.122319,0.521223,1.21328,1.56643,0.223915
wet,0,18.4601994,-0.961643,-0.86346,0.0981829,0.295249,1.45208,1.2301,-0.424156
wet,51.4686012,7.0755,-1.00346,-0.246131,0.757332,0.485462,1.12808,4.3519001,-0.198708
wet,24.3630009,6.8625798,1.00346,0.36026,-0.643203,0.476957,1.13817,3.7400701,0.134148
wet,70.9921036,6.9050298,0.501807,0.0583121,-0.443495,0.566341,1.12764,1.72304,0.608475
wet,379.8959961,8.1666803,-0.125461,0,0.125461,0.31291,3.37075,1.46395,-4.2168398
wet,15.5986996,6.67345,1.33788,0.658581,-0.679294,0.0940303,1.69987,2.8172801,-2.74579
wet,60.0931015,8.0992002,-1.83972,-0.280794,1.55893,0.0731221,2.63836,7.2709999,-7.0981898
wet,0,21.2623005,0,0,0,0.026906,2.329,0.0380879,-7.43998
wet,0,15.8060999,0,0,0,0.0136408,2.3222499,0,-7.2518902
wet,48.8922997,8.4334698,-2.17417,-0.245026,1.92914,0.0239785,2.6544499,7.0661001,-7.3196802
wet,92.110199,9.5150805,0.0419711,-0.122496,-0.164467,0.0879105,4.07864,4.6787801,-16.4032001
wet,23.5261002,13.9933004,-0.334412,-0.321797,0.0126151,0.058397,3.45663,1.8575799,-14.9827995
wet,0,11.3743,-1.04521,-0.685962,0.359246,0.0371328,3.9091499,2.7424099,-18.2502003
wet,23.9202003,7.9932199,0.0836031,0,-0.0836031,0.200549,1.83454,0.580519,-2.6647201
wet,24.1193008,15.5766001,0,0,0,0.0388136,2.1819999,0.0762101,-4.0882702
wet,32.2030983,8.8832598,-0.459911,-0.0822529,0.377658,0.102556,2.1228199,0.953488,-3.95347
wet,32.611599,9.1022396,-0.418091,-0.0964853,0.321606,0.100795,2.27457,0.765993,-4.2982101
wet,0,11.9695997,-0.167244,0,0.167244,0.0100977,2.2707,0.410473,-5.3841801
wet,41.2178993,7.5275698,-0.878115,-0.0574641,0.820651,0.0356115,2.6804299,3.76158,-6.8906598
wet,108.5439987,12.1336002,-1.9651099,0.0100457,1.97515,0.0745476,2.65083,6.3408098,-7.1916499
wet,13.2468004,11.4687004,-0.418053,-0.200667,0.217386,0.2198,1.45795,0.68175,-1.87626
wet,0,10.9132996,-0.501619,-0.418053,0.0835654,0.0377807,1.40365,1.61472,-2.6786001
wet,98.2226028,5.9974098,1.5052299,0.410884,-1.09435,0.465867,1.4536099,13.1492996,-0.137642
wet,145.0480042,5.9544101,1.0035,0.325342,-0.678158,0.759497,1.3430099,4.4504199,1.46886
wet,145.2359924,8.2180796,3.2193401,1.0335799,-2.18577,0.711238,1.13308,2.10905,0.736717
wet,47.7877007,6.3646498,0.33445,0.386122,0.0516715,0.225717,1.25045,6.7016201,-1.58696
wet,81.9785004,5.1414299,3.1358099,2.2019701,-0.933843,0.247752,2.76612,9.9528704,-5.3779998
wet,143.8339996,6.5931001,0.29278,0.126955,-0.165825,0.258803,2.6992199,7.0279899,-4.8843498
wet,59.6706009,7.0553198,0.460024,0.123984,-0.33604,0.552647,1.05161,1.48272,0.282631
wet,0,6.7779198,-3.3029101,-1.29624,2.00667,0.223152,1.27259,13.5354996,-1.8849601
wet,238.947998,6.5237198,0.459723,0.252607,-0.207116,0.547993,1.68592,2.5220201,0.77832
wet,180.8090057,12.3884001,-0.836257,-0.391163,0.445094,0.224608,1.53799,1.37665,-2.23665
wet,23.6690998,6.3148298,0.376459,0.249603,-0.126856,0.106116,2.35853,3.1068799,-4.7370801
wet,120.3899994,7.0689902,-4.30652,-1.34697,2.9595499,0.104738,2.8877499,14.3232002,-6.5585198
