FID,POINTID,GRID_CODE,class,predB1,predB2,predB3,predB4,predB5,predB6,predB7,predB8,predB9,predB10,predB11,predB12,predB13,predB14,predB15,predB16,predB17,predB18,imgB1,imgB2,imgB3,imgB4,imgB5,pca1,pca2,ndvi,ndvir,skp,diff,lst,grd,all,frst,grdr,lstr,allr,frstr,rand,rand2,rand3,id_2,rand4,rand5,pcaxB1,pcaxB2,pcaxB3,pcaxB4,pcaxB5
3996,61613,1,barren,8563,7521,6850,5198,4803,14734,11155,27005,28268,8850,1235,1235,1306,1235,9,9,9,9,8563.000000000000000,7521.000000000000000,6850.000000000000000,5198.000000000000000,4803.000000000000000,14734,11155,-0.1756630,-0.1371180,40.4044991,0.2996520,19.0000000,20.0951996,19.0000000,19.0000000,9,9,9,9,0,1,0,1,1,1,14852,11043,7715,5424,1300
3997,61674,1,barren,9964,8969,7897,6574,5832,17544,11439,27832,29764,8808,1469,1469,1546,1469,10,10,10,10,9964.000000000000000,8969.000000000000000,7897.000000000000000,6574.000000000000000,5832.000000000000000,17544,11439,-0.1504120,-0.0914242,17.9648991,0.2020260,22.6000004,23.7894993,22.6000004,22.6000004,10,10,10,10,0,1,0,1,1,1,17673,11167,7840,5342,1640
3998,61688,1,barren,8720,7855,7594,6434,5937,16325,10453,28748,30051,8765,1139,1139,1135,1139,15,15,15,15,8720.000000000000000,7855.000000000000000,7594.000000000000000,6434.000000000000000,5937.000000000000000,16325,10453,-0.1224600,-0.0826918,30.5289993,0.1038510,17.5263004,17.4666996,17.5263004,17.5263004,15,15,15,15,0,1,0,1,1,1,16419,10262,7201,5674,1633
3999,61693,1,barren,7858,6548,6239,5153,4521,13559,10668,27529,29636,8726,1013,1013,1085,1013,11,11,11,11,7858.000000000000000,6548.000000000000000,6239.000000000000000,5153.000000000000000,4521.000000000000000,13559,10668,-0.1596650,-0.0953300,18.3638992,0.0144348,15.5881996,16.6923008,15.5881996,15.5881996,11,11,11,11,0,1,0,1,1,1,13650,10605,7566,5800,1611
4000,61718,1,barren,8218,7634,7187,6023,5500,15437,10468,28403,29873,8715,1222,1222,1212,1222,16,16,16,16,8218.000000000000000,7634.000000000000000,7187.000000000000000,6023.000000000000000,5500.000000000000000,15437,10468,-0.1329710,-0.0881151,22.8890991,-0.0108643,18.7999992,18.6471004,18.7999992,18.7999992,16,16,16,16,0,1,0,1,1,1,15538,10335,7145,5470,1636
4001,61725,1,barren,8096,7107,5951,4979,4279,13610,11059,27405,29846,8823,1187,1187,1231,1187,10,10,10,10,8096.000000000000000,7107.000000000000000,5951.000000000000000,4979.000000000000000,4279.000000000000000,13610,11059,-0.1634410,-0.0889295,37.0005989,0.2374570,18.2726994,18.9412003,18.2726994,18.2726994,10,10,10,10,0,1,0,1,1,1,13716,10995,7930,5307,1708
4002,61726,1,barren,7940,7132,5631,4633,4192,13227,11021,27960,29574,8941,1290,1290,1307,1290,9,9,9,9,7940.000000000000000,7132.000000000000000,5631.000000000000000,4633.000000000000000,4192.000000000000000,13227,11021,-0.1464930,-0.0972330,33.2192993,0.5079960,19.8570995,20.1110992,19.8570995,19.8570995,9,9,9,9,0,1,0,1,1,1,13328,10981,8102,5050,1618
4003,61744,1,barren,9247,8872,8380,7138,6462,17897,10653,28526,30138,9044,1472,1472,1379,1472,13,13,13,13,9247.000000000000000,8872.000000000000000,8380.000000000000000,7138.000000000000000,6462.000000000000000,17897,10653,-0.1292280,-0.0800361,42.3362999,0.7450260,22.6471004,21.2222004,22.6471004,22.6471004,13,13,13,13,0,1,0,1,1,1,18015,10396,6973,5402,1718
4004,61760,1,barren,10418,9207,8492,7149,6185,18523,11508,27610,29947,8826,1363,1363,1414,1363,10,10,10,10,10418.000000000000000,9207.000000000000000,8492.000000000000000,7149.000000000000000,6185.000000000000000,18523,11508,-0.1571850,-0.0858641,22.2236996,0.2449950,20.9706001,21.7646999,20.9706001,20.9706001,10,10,10,10,0,1,0,1,1,1,18657,11177,7685,5615,1708
4005,61763,1,barren,10375,9862,8624,7143,6637,19060,11326,28494,29682,8860,1300,1300,1372,1300,8,8,8,8,10375.000000000000000,9862.000000000000000,8624.000000000000000,7143.000000000000000,6637.000000000000000,19060,11326,-0.1302010,-0.0939304,21.8323994,0.3220830,20.0000000,21.1175995,20.0000000,20.0000000,8,8,8,8,0,1,0,1,1,1,19194,10994,7648,5062,1560
4006,61799,1,barren,8151,6451,5763,5090,4231,13292,10892,27738,30728,8798,1125,1125,1231,1125,15,15,15,15,8151.000000000000000,6451.000000000000000,5763.000000000000000,5090.000000000000000,4231.000000000000000,13292,10892,-0.1532920,-0.0620105,39.2831001,0.1810000,17.3143005,18.9500008,17.3143005,17.3143005,15,15,15,15,0,1,0,1,1,1,13375,10814,8046,5854,1850
4007,61825,1,barren,9428,8307,7595,6127,5413,16484,11340,27264,29255,8770,1339,1339,1399,1339,8,8,8,8,9428.000000000000000,8307.000000000000000,7595.000000000000000,6127.000000000000000,5413.000000000000000,16484,11340,-0.1677430,-0.1069810,7.2282300,0.1158450,20.6061001,21.5293999,20.6061001,20.6061001,8,8,8,8,0,1,0,1,1,1,16610,11126,7703,5514,1526
4008,61848,4,forest,5746,4499,3385,3585,3642,9379,9347,33958,33700,15228,764,504,919,426,26,26,26,26,5746.000000000000000,4499.000000000000000,3385.000000000000000,3585.000000000000000,3642.000000000000000,9379,9347,0.0365732,0.0286944,18.9918995,14.9279003,11.7600002,14.1429005,7.7613602,6.5660400,26,26,26,26,0,4,0,4,1,1,9378,9485,8158,5536,1949
4009,61850,1,barren,7867,6492,5480,4554,3958,12702,10982,27477,29736,8817,1373,1373,1460,1373,8,8,8,8,7867.000000000000000,6492.000000000000000,5480.000000000000000,4554.000000000000000,3958.000000000000000,12702,10982,-0.1612630,-0.0922862,36.5518990,0.2239990,21.1350994,22.4736996,21.1350994,21.1350994,8,8,8,8,0,1,0,1,1,1,12793,10950,8127,5507,1651
4010,61882,4,forest,6151,4912,4749,4482,5282,11485,8558,34500,31812,12941,1463,1121,1782,1190,36,36,36,36,6151.000000000000000,4912.000000000000000,4749.000000000000000,4482.000000000000000,5282.000000000000000,11485,8558,0.0531353,-0.0289243,27.4860001,9.6826801,22.5093994,27.4230995,17.2602997,18.3208008,36,36,36,36,0,4,0,4,1,1,11456,8602,7598,5878,1548
4011,61888,1,barren,9712,8515,7642,6164,5737,16902,11264,28095,29252,8781,1321,1321,1417,1321,8,8,8,8,9712.000000000000000,8515.000000000000000,7642.000000000000000,6164.000000000000000,5737.000000000000000,16902,11264,-0.1423870,-0.1070550,5.2559600,0.1418150,20.3332996,21.7999992,20.3332996,20.3332996,8,8,8,8,0,1,0,1,1,1,17016,11022,7917,5452,1438
4012,61892,1,barren,10184,9252,8097,6596,6229,18057,11336,28488,29413,8867,1303,1303,1393,1303,8,8,8,8,10184.000000000000000,9252.000000000000000,8097.000000000000000,6596.000000000000000,6229.000000000000000,18057,11336,-0.1303920,-0.1021570,18.0198002,0.3383180,20.0606003,21.4444008,20.0606003,20.0606003,8,8,8,8,0,1,0,1,1,1,18178,11040,7927,5230,1453
4013,61933,1,barren,11097,9449,8845,7739,6622,19557,11544,28051,30575,8826,1226,1226,1287,1226,8,8,8,8,11097.000000000000000,9449.000000000000000,8845.000000000000000,7739.000000000000000,6622.000000000000000,19557,11544,-0.1437250,-0.0666908,19.7810001,0.2445370,18.8750000,19.7999992,18.8750000,18.8750000,8,8,8,8,0,1,0,1,1,1,19680,11136,7851,5899,1867
4014,61970,4,forest,6243,5064,4538,4810,5063,11539,8728,34551,33713,17565,836,592,960,650,33,33,33,33,6243.000000000000000,5064.000000000000000,4538.000000000000000,4810.000000000000000,5063.000000000000000,11539,8728,0.0546818,0.0290971,31.5842991,20.2870007,12.8696003,14.7826004,9.1204796,10.0000000,33,33,33,33,0,4,0,4,1,1,11516,8760,7675,5822,1987
4015,61975,1,barren,9591,8630,7544,6392,5764,16961,11170,28378,30051,8757,1357,1357,1436,1357,11,11,11,11,9591.000000000000000,8630.000000000000000,7544.000000000000000,6392.000000000000000,5764.000000000000000,16961,11170,-0.1337540,-0.0826636,6.4363799,0.0866394,20.8824005,22.1000004,20.8824005,20.8824005,11,11,11,11,0,1,0,1,1,1,17074,10928,7837,5340,1680
4016,61976,1,barren,9766,8519,7871,6243,5814,17095,11277,27835,28981,8760,1343,1343,1426,1343,10,10,10,10,9766.000000000000000,8519.000000000000000,7871.000000000000000,6243.000000000000000,5814.000000000000000,17095,11277,-0.1503110,-0.1153460,8.6462202,0.0932922,20.6667004,21.9444008,20.6667004,20.6667004,10,10,10,10,0,1,0,1,1,1,17213,11027,7801,5551,1365
4017,61979,1,barren,11196,9755,8899,7478,6697,19689,11647,28134,29917,8817,1261,1261,1358,1261,9,9,9,9,11196.000000000000000,9755.000000000000000,8899.000000000000000,7478.000000000000000,6697.000000000000000,19689,11647,-0.1411900,-0.0867680,16.3670006,0.2229610,19.4118004,20.8946991,19.4118004,19.4118004,9,9,9,9,0,1,0,1,1,1,19818,11242,7971,5624,1624
4018,61987,4,forest,6001,4511,4556,4054,4878,10785,8711,33878,30849,11308,1557,1133,1632,1146,39,39,39,39,6001.000000000000000,4511.000000000000000,4556.000000000000000,4054.000000000000000,4878.000000000000000,10785,8711,0.0341319,-0.0583043,16.7341995,5.9378400,23.9648991,25.1110992,17.4389992,17.6392994,39,39,39,39,0,4,0,4,1,1,10760,8787,7664,6014,1388
4019,61995,4,forest,5821,4206,3565,3611,3614,9359,9371,32983,32970,11034,1465,1079,1377,1090,37,37,37,37,5821.000000000000000,4206.000000000000000,3565.000000000000000,3611.000000000000000,3614.000000000000000,9359,9371,0.0068255,0.0064103,22.9335995,5.3084698,22.5475998,21.1923008,16.6102009,16.7726994,37,37,37,37,0,4,0,4,1,1,9357,9501,8084,5871,1863
4020,62003,4,forest,5805,4399,3670,3863,3669,9611,9370,32755,33599,14200,1099,754,1198,780,32,32,32,32,5805.000000000000000,4399.000000000000000,3670.000000000000000,3863.000000000000000,3669.000000000000000,9611,9370,-0.0001362,0.0256206,27.8516006,12.5689001,16.9179993,18.4412003,11.6020002,12.0000000,32,32,32,32,0,4,0,4,1,1,9616,9493,7947,5795,2018
4021,62064,4,forest,5778,4368,3657,3613,4217,9738,8927,35089,32561,15325,563,462,730,419,27,27,27,27,5778.000000000000000,4368.000000000000000,3657.000000000000000,3613.000000000000000,4217.000000000000000,9738,8927,0.0711202,-0.0060523,19.9929008,15.1506004,8.6615400,11.2307997,7.1123600,6.4594598,27,27,27,27,0,4,0,4,1,1,9713,9046,8091,5712,1661
4022,62114,1,barren,11462,10665,9619,7983,7146,20943,11769,27927,29715,8764,1218,1218,1226,1218,14,14,14,14,11462.000000000000000,10665.000000000000000,9619.000000000000000,7983.000000000000000,7146.000000000000000,20943,11769,-0.1475100,-0.0929440,15.5339003,0.1009520,18.7455006,18.8621006,18.7455006,18.7455006,14,14,14,14,0,1,0,1,1,1,21097,11326,7642,5276,1608
4023,62163,4,forest,6428,5176,5017,5023,5586,12216,8514,34518,32779,16377,1040,740,1110,785,32,32,32,32,6428.000000000000000,5176.000000000000000,5017.000000000000000,5023.000000000000000,5586.000000000000000,12216,8514,0.0536641,0.0005976,26.3791008,17.5625992,16.0000000,17.0832996,11.3888998,12.0869999,32,32,32,32,0,4,0,4,1,1,12185,8515,7527,5962,1773
4024,62174,1,barren,8983,7948,6965,5858,5165,15618,11118,27898,29931,8736,1357,1357,1389,1357,12,12,12,12,8983.000000000000000,7948.000000000000000,6965.000000000000000,5858.000000000000000,5165.000000000000000,15618,11118,-0.1483920,-0.0863292,2.9849000,0.0386963,20.8889008,21.3703995,20.8889008,20.8889008,12,12,12,12,0,1,0,1,1,1,15729,10947,7820,5409,1685
4025,62194,1,barren,11146,10227,9028,7159,6672,19782,11834,27843,28977,8791,1066,1066,1101,1066,11,11,11,11,11146.000000000000000,10227.000000000000000,9028.000000000000000,7159.000000000000000,6672.000000000000000,19782,11834,-0.1500640,-0.1154630,17.9076996,0.1636960,16.3999996,16.9444008,16.3999996,16.3999996,11,11,11,11,0,1,0,1,1,1,19931,11450,7940,5166,1346
4026,62196,1,barren,11569,10445,9493,7929,6919,20714,11917,27622,29819,8747,1173,1173,1161,1173,10,10,10,10,11569.000000000000000,10445.000000000000000,9493.000000000000000,7929.000000000000000,6919.000000000000000,20714,11917,-0.1568360,-0.0897715,17.1606007,0.0624084,18.0555992,17.8750000,18.0555992,18.0555992,10,10,10,10,0,1,0,1,1,1,20867,11471,7775,5463,1668
4027,62208,4,forest,5904,4371,3718,3742,3870,9713,9268,33416,32865,10804,1453,1073,1514,1044,39,39,39,39,5904.000000000000000,4371.000000000000000,3718.000000000000000,3742.000000000000000,3870.000000000000000,9713,9268,0.0200316,0.0032172,21.7717991,4.7812800,22.3635998,23.2963009,16.5160999,16.0625000,39,39,39,39,0,4,0,4,1,1,9706,9383,8051,5828,1829
4028,62238,4,forest,5633,4495,3577,3853,4215,9790,8852,35442,33976,14942,1161,732,1161,712,41,41,41,41,5633.000000000000000,4495.000000000000000,3577.000000000000000,3853.000000000000000,4215.000000000000000,9790,8852,0.0818789,0.0371467,10.7581997,14.2721004,17.8696003,17.8696003,11.2618999,10.9654999,41,41,41,41,0,4,0,4,1,1,9767,8975,7975,5590,1914
4029,62240,4,forest,5833,4757,4587,4631,5211,11225,8378,34846,32916,12261,1454,1078,1444,1048,36,36,36,36,5833.000000000000000,4757.000000000000000,4587.000000000000000,4631.000000000000000,5211.000000000000000,11225,8378,0.0636865,0.0047733,2.8363199,8.1238098,22.3750000,22.2273006,16.5881996,16.1303997,36,36,36,36,0,4,0,4,1,1,11192,8440,7424,5884,1776
4030,62253,4,forest,6053,4549,4201,4400,4654,10714,8798,34435,33517,16336,827,581,655,700,32,32,32,32,6053.000000000000000,4549.000000000000000,4201.000000000000000,4400.000000000000000,4654.000000000000000,10714,8798,0.0511575,0.0231369,26.8542995,17.4694004,12.7307997,10.0832996,8.9462404,10.7719002,32,32,32,32,0,4,0,4,1,1,10688,8862,7797,6001,1908
4031,62275,1,barren,11572,10999,9797,8474,7441,21562,11660,28282,30387,8832,1322,1322,1390,1322,10,10,10,10,11572.000000000000000,10999.000000000000000,9797.000000000000000,8474.000000000000000,7441.000000000000000,21562,11660,-0.1366750,-0.0724098,20.6436005,0.2575380,20.3500004,21.3889008,20.3500004,20.3500004,10,10,10,10,0,1,0,1,1,1,21716,11187,7523,5200,1855
4032,62286,1,barren,11287,10132,9156,7549,6589,19984,11932,27418,29608,8778,1111,1111,1170,1111,8,8,8,8,11287.000000000000000,10132.000000000000000,9156.000000000000000,7549.000000000000000,6589.000000000000000,19984,11932,-0.1630360,-0.0961987,17.5181007,0.1343690,17.1053009,18.0000000,17.1053009,17.1053009,8,8,8,8,0,1,0,1,1,1,20137,11525,7839,5441,1611
4033,62287,1,barren,11068,9988,8687,7005,6222,19217,12032,27343,29248,8783,834,834,863,834,13,13,13,13,11068.000000000000000,9988.000000000000000,8687.000000000000000,7005.000000000000000,6222.000000000000000,19217,12032,-0.1653360,-0.1071880,18.0125008,0.1464840,12.8332996,13.2917004,12.8332996,12.8332996,13,13,13,13,1,1,0,1,1,1,19371,11667,8070,5224,1504
4034,62291,1,barren,11365,10063,9317,7454,6596,20022,11994,27158,29120,8767,1053,1053,1132,1053,11,11,11,11,11365.000000000000000,10063.000000000000000,9317.000000000000000,7454.000000000000000,6596.000000000000000,20022,11994,-0.1709920,-0.1110850,16.5772991,0.1085820,16.2115002,17.4286003,16.2115002,16.2115002,11,11,11,11,0,1,0,1,1,1,20178,11585,7818,5550,1443
4035,62316,4,forest,5730,4628,3683,3767,3819,9714,9288,33353,33129,12798,730,520,901,500,29,29,29,29,5730.000000000000000,4628.000000000000000,3683.000000000000000,3767.000000000000000,3819.000000000000000,9714,9288,0.0181285,0.0112752,26.2364998,9.3540001,11.2307997,13.8750000,8.0078096,7.6986299,29,29,29,29,0,4,0,4,1,1,9718,9418,7937,5546,1911
4036,62361,1,barren,8019,7875,7580,6593,5897,16039,10163,28668,30478,8720,1537,1537,1537,1537,6,6,6,6,8019.000000000000000,7875.000000000000000,7580.000000000000000,6593.000000000000000,5897.000000000000000,16039,10163,-0.1248790,-0.0696394,5.7230902,0.0000000,23.6499996,23.6499996,23.6499996,23.6499996,6,6,6,6,0,1,0,1,1,1,16143,10017,6666,5432,1825
4037,62388,1,barren,11430,10428,9665,7829,6726,20578,12063,26885,29321,8774,1092,1092,1119,1092,12,12,12,12,11430.000000000000000,10428.000000000000000,9665.000000000000000,7829.000000000000000,6726.000000000000000,20578,12063,-0.1793060,-0.1049500,16.4104004,0.1252440,16.8076992,17.2222004,16.8076992,16.8076992,12,12,12,12,0,1,0,1,1,1,20749,11637,7564,5459,1566
4038,62391,1,barren,11098,10579,9388,7936,6837,20467,11783,27609,30014,8738,1171,1171,1178,1171,7,7,7,7,11098.000000000000000,10579.000000000000000,9388.000000000000000,7936.000000000000000,6837.000000000000000,20467,11783,-0.1572270,-0.0838144,17.6019993,0.0421143,18.0203991,18.1378994,18.0203991,18.0203991,7,7,7,7,0,1,0,1,1,1,20630,11375,7495,5149,1787
4039,62428,4,forest,5940,4522,3868,3778,4139,10003,9139,33868,32374,15926,1019,678,1175,592,35,35,35,35,5940.000000000000000,4522.000000000000000,3868.000000000000000,3778.000000000000000,4139.000000000000000,10003,9139,0.0338454,-0.0117708,20.4463997,16.5286999,15.6857004,18.0869999,10.4375000,9.1081104,35,35,35,35,0,4,0,4,1,1,9992,9245,8015,5752,1717
4040,62469,1,barren,7657,7550,7047,6308,5800,15335,9890,29580,30947,8715,1729,1729,1722,1729,13,13,13,13,7657.000000000000000,7550.000000000000000,7047.000000000000000,6308.000000000000000,5800.000000000000000,15335,9890,-0.0970655,-0.0553351,6.6757302,-0.0093384,26.6000004,26.5000000,26.6000004,26.6000004,13,13,13,13,0,1,0,1,1,1,15419,9778,6808,5346,1877
4041,62478,1,barren,12089,11083,10125,8347,7411,21917,12031,27689,29606,8772,1279,1279,1370,1279,10,10,10,10,12089.000000000000000,11083.000000000000000,10125.000000000000000,8347.000000000000000,7411.000000000000000,21917,12031,-0.1547670,-0.0962538,18.4274006,0.1204530,19.6875000,21.0909004,19.6875000,19.6875000,10,10,10,10,0,1,0,1,1,1,22081,11529,7710,5389,1576
4042,62479,1,barren,11939,11147,10035,8481,7462,21916,11903,27942,30010,8825,1254,1254,1337,1254,11,11,11,11,11939.000000000000000,11147.000000000000000,10035.000000000000000,8481.000000000000000,7462.000000000000000,21916,11903,-0.1470540,-0.0839274,18.2716007,0.2422180,19.3043003,20.5788994,19.3043003,19.3043003,11,11,11,11,0,1,0,1,1,1,22077,11406,7634,5285,1728
4043,62496,4,forest,5821,4435,3958,3876,4409,10116,8857,34525,32417,11433,1087,828,1123,836,36,36,36,36,5821.000000000000000,4435.000000000000000,3958.000000000000000,3876.000000000000000,4409.000000000000000,10116,8857,0.0539022,-0.0104672,22.2893009,6.2232099,16.7273006,17.2917004,12.7500000,12.8648996,36,36,36,36,0,4,0,4,1,1,10093,8961,7890,5817,1676
4044,62502,4,forest,5654,4167,3355,3316,3497,8996,9358,33438,32568,12630,1047,703,1122,638,30,30,30,30,5654.000000000000000,4167.000000000000000,3355.000000000000000,3316.000000000000000,3497.000000000000000,8996,9358,0.0207239,-0.0058462,34.9390984,8.9697304,16.1147995,17.2632008,10.8207998,9.8235302,30,30,30,30,0,4,0,4,1,1,8993,9513,8160,5710,1766
4045,62525,4,forest,5790,4456,3683,3864,4150,9866,8990,34713,33545,16657,1159,701,1489,693,37,37,37,37,5790.000000000000000,4456.000000000000000,3683.000000000000000,3864.000000000000000,4150.000000000000000,9866,8990,0.0596196,0.0239831,29.0126991,18.2042999,17.8332996,22.9167004,10.7856998,10.6744003,37,37,37,37,0,4,0,4,1,1,9847,9103,8005,5719,1878
4046,62581,1,barren,11858,11086,10247,8581,7437,21969,11916,27554,29861,8828,1278,1278,1335,1278,10,10,10,10,11858.000000000000000,11086.000000000000000,10247.000000000000000,8581.000000000000000,7437.000000000000000,21969,11916,-0.1589010,-0.0884852,19.8453007,0.2477110,19.6667004,20.5454998,19.6667004,19.6667004,10,10,10,10,0,1,0,1,1,1,22138,11422,7410,5394,1714
4047,62604,4,forest,5731,4370,3502,3527,3826,9429,9194,34208,32876,14429,969,632,927,410,24,24,24,22,5731.000000000000000,4370.000000000000000,3502.000000000000000,3527.000000000000000,3826.000000000000000,9429,9194,0.0442140,0.0035567,34.0947990,13.0955000,14.9180002,14.2631998,9.7272701,6.3090901,24,24,24,22,0,4,0,4,1,1,9419,9329,8118,5647,1782
4048,62668,4,forest,6361,4999,4679,4574,5110,11550,8785,34202,32388,11683,1113,897,1539,1015,34,34,34,34,6361.000000000000000,4999.000000000000000,4679.000000000000000,4574.000000000000000,5110.000000000000000,11550,8785,0.0440290,-0.0113477,23.1105003,6.7972999,17.1282005,23.6842003,13.8038998,15.6154003,34,34,34,34,0,4,0,4,1,1,11527,8816,7739,5898,1701
4049,62682,1,barren,8233,8292,8155,7276,6500,17138,9953,29060,30893,8886,1531,1531,1603,1531,12,12,12,12,8233.000000000000000,8292.000000000000000,8155.000000000000000,7276.000000000000000,6500.000000000000000,17138,9953,-0.1129310,-0.0569632,18.3918991,0.3808290,23.5555992,24.6667004,23.5555992,23.5555992,12,12,12,12,0,1,0,1,1,1,17241,9757,6366,5472,1946
4050,62686,1,barren,11756,10691,9911,8026,7104,21215,12010,27355,29317,8797,1288,1288,1358,1288,12,12,12,12,11756.000000000000000,10691.000000000000000,9911.000000000000000,8026.000000000000000,7104.000000000000000,21215,12010,-0.1649720,-0.1050900,18.2054996,0.1788020,19.8181992,20.8999996,19.8181992,19.8181992,12,12,12,12,0,1,0,1,1,1,21380,11547,7647,5463,1497
4051,62703,1,barren,11105,10378,9192,7769,6825,20224,11711,27918,30011,8752,1142,1142,1133,1142,7,7,7,7,11105.000000000000000,10378.000000000000000,9192.000000000000000,7769.000000000000000,6825.000000000000000,20224,11711,-0.1477800,-0.0838984,14.3677998,0.0738220,17.5788994,17.4400005,17.5788994,17.5788994,7,7,7,7,0,1,0,1,1,1,20375,11305,7667,5221,1734
4052,62712,4,forest,5877,4469,3512,3546,3802,9543,9304,34058,32917,13071,1045,745,1020,677,30,30,30,30,5877.000000000000000,4469.000000000000000,3512.000000000000000,3546.000000000000000,3802.000000000000000,9543,9304,0.0396500,0.0048172,33.3737984,9.9807100,16.0846996,15.6943998,11.4700003,10.4179001,30,30,30,30,0,4,0,4,1,1,9536,9430,8206,5629,1798
